customer_id,frequency,Recency,Monetary,R,F,M,RFM_score,Segments
3073,3,2443,3426.95,1,1,1,111,Lost Customers
3074,7,2202,8822.95,3,2,2,322,Recent Users
3075,6,2273,5704.8,3,2,2,322,Recent Users
3076,4,2401,4105.89,2,1,1,211,Other
3077,7,2208,8452.62,3,2,2,322,Recent Users
3078,3,2361,2490.95,2,1,1,211,Other
3079,4,2323,4030.71,2,1,1,211,Other
3080,9,2196,10388.83,3,3,3,333,Champions
3081,6,2298,8311.18,2,2,2,222,Loyal Customers
3082,5,2208,4508.030000000001,3,2,1,321,Price Sensitive
3083,6,2261,4366.12,3,2,1,321,Price Sensitive
3084,6,2207,7652.58,3,2,2,322,Recent Users
3085,5,2217,4858.75,3,2,1,321,Price Sensitive
3086,10,2203,9866.66,3,3,2,332,Other
3087,6,2276,6584.210000000001,3,2,2,322,Recent Users
3088,7,2195,6701.71,3,2,2,322,Recent Users
3089,4,2219,6196.13,3,1,2,312,Other
3090,5,2390,6006.22,2,2,2,222,Loyal Customers
3091,2,2499,1434.48,1,1,1,111,Lost Customers
3092,3,2352,3324.14,2,1,1,211,Other
3093,9,2260,10362.369999999999,3,3,3,333,Champions
3094,7,2353,6633.12,2,2,2,222,Loyal Customers
3095,5,2228,7352.31,3,2,2,322,Recent Users
3096,3,2207,5023.0599999999995,3,1,2,312,Other
3097,3,2252,3076.92,3,1,1,311,Can't Loose Customers
3098,4,2230,5235.47,3,1,2,312,Other
3099,2,2275,3105.12,3,1,1,311,Can't Loose Customers
3100,4,2212,5579.87,3,1,2,312,Other
3101,4,2253,4558.28,3,1,1,311,Can't Loose Customers
3102,5,2298,7162.67,2,2,2,222,Loyal Customers
3103,8,2251,9084.18,3,2,2,322,Recent Users
3104,7,2241,7947.43,3,2,2,322,Recent Users
3105,6,2202,6820.6,3,2,2,322,Recent Users
3106,5,2391,5176.15,2,2,2,222,Loyal Customers
3107,4,2287,4003.1400000000003,3,1,1,311,Can't Loose Customers
3108,7,2245,10194.970000000001,3,2,3,323,Other
3109,5,2361,6150.85,2,2,2,222,Loyal Customers
3110,3,2209,2064.77,3,1,1,311,Can't Loose Customers
3111,5,2240,4650.44,3,2,1,321,Price Sensitive
3112,8,2203,8006.59,3,2,2,322,Recent Users
3113,8,2301,10192.61,2,2,3,223,Other
3114,6,2195,6458.95,3,2,2,322,Recent Users
3115,5,2387,6326.07,2,2,2,222,Loyal Customers
3116,6,2279,5955.83,3,2,2,322,Recent Users
3117,9,2217,12615.48,3,3,3,333,Champions
3118,9,2204,14065.03,3,3,3,333,Champions
3119,4,2197,4368.56,3,1,1,311,Can't Loose Customers
3120,7,2212,7351.7,3,2,2,322,Recent Users
3121,6,2240,6379.44,3,2,2,322,Recent Users
3122,5,2335,5885.77,2,2,2,222,Loyal Customers
3123,4,2192,3733.72,3,1,1,311,Can't Loose Customers
3124,3,2230,2085.18,3,1,1,311,Can't Loose Customers
3125,4,2201,4529.16,3,1,1,311,Can't Loose Customers
3126,8,2232,9426.93,3,2,2,322,Recent Users
3127,4,2227,5836.78,3,1,2,312,Other
3128,5,2296,5753.62,2,2,2,222,Loyal Customers
3129,5,2208,6405.030000000001,3,2,2,322,Recent Users
3130,5,2192,6539.6,3,2,2,322,Recent Users
3131,8,2209,7333.7,3,2,2,322,Recent Users
3132,5,2215,5502.29,3,2,2,322,Recent Users
3133,6,2203,7335.610000000001,3,2,2,322,Recent Users
3134,7,2256,10273.18,3,2,3,323,Other
3135,7,2313,7539.8099999999995,2,2,2,222,Loyal Customers
3136,4,2217,4905.76,3,1,1,311,Can't Loose Customers
3137,7,2308,6481.77,2,2,2,222,Loyal Customers
3138,5,2261,7137.22,3,2,2,322,Recent Users
3139,3,2203,2633.05,3,1,1,311,Can't Loose Customers
3140,3,2232,2714.79,3,1,1,311,Can't Loose Customers
3141,7,2262,3596.67,3,2,1,321,Price Sensitive
3142,4,2204,4004.87,3,1,1,311,Can't Loose Customers
3143,11,2212,10532.28,3,3,3,333,Champions
3144,3,2256,1975.27,3,1,1,311,Can't Loose Customers
3145,7,2260,8500.63,3,2,2,322,Recent Users
3146,8,2246,11006.29,3,2,3,323,Other
3147,6,2195,5237.77,3,2,2,322,Recent Users
3148,6,2247,6033.4,3,2,2,322,Recent Users
3149,3,2214,3636.56,3,1,1,311,Can't Loose Customers
3150,8,2279,5011.59,3,2,2,322,Recent Users
3151,9,2205,11451.18,3,3,3,333,Champions
3152,6,2203,5683.73,3,2,2,322,Recent Users
3153,5,2319,8533.27,2,2,2,222,Loyal Customers
3154,7,2206,6780.46,3,2,2,322,Recent Users
3155,4,2235,2692.7400000000002,3,1,1,311,Can't Loose Customers
3156,3,2196,3087.91,3,1,1,311,Can't Loose Customers
3157,8,2202,10424.25,3,2,3,323,Other
3158,6,2208,7721.6900000000005,3,2,2,322,Recent Users
3159,2,2217,3527.29,3,1,1,311,Can't Loose Customers
3160,5,2244,6779.3099999999995,3,2,2,322,Recent Users
3161,1,2275,792.9,3,1,1,311,Can't Loose Customers
3162,2,2302,2734.17,2,1,1,211,Other
3163,6,2206,5066.64,3,2,2,322,Recent Users
3164,5,2290,6151.66,3,2,2,322,Recent Users
3165,8,2269,8775.91,3,2,2,322,Recent Users
3166,7,2239,9906.01,3,2,2,322,Recent Users
3167,4,2265,5079.55,3,1,2,312,Other
3168,5,2283,7910.709999999999,3,2,2,322,Recent Users
3169,7,2192,6806.93,3,2,2,322,Recent Users
3170,6,2236,6884.95,3,2,2,322,Recent Users
3171,3,2267,3111.56,3,1,1,311,Can't Loose Customers
3172,4,2247,3093.31,3,1,1,311,Can't Loose Customers
3173,6,2237,8425.04,3,2,2,322,Recent Users
3174,6,2216,4986.21,3,2,1,321,Price Sensitive
3175,3,2452,3044.7200000000003,1,1,1,111,Lost Customers
3176,9,2216,7167.2699999999995,3,3,2,332,Other
3177,7,2260,5174.7300000000005,3,2,2,322,Recent Users
3178,5,2221,6357.4800000000005,3,2,2,322,Recent Users
3179,1,2460,1148.64,1,1,1,111,Lost Customers
3180,2,2337,2298.81,2,1,1,211,Other
3181,6,2201,8160.14,3,2,2,322,Recent Users
3182,4,2276,1732.02,3,1,1,311,Can't Loose Customers
3183,8,2203,6607.77,3,2,2,322,Recent Users
3184,8,2260,9258.6,3,2,2,322,Recent Users
3185,7,2210,6809.12,3,2,2,322,Recent Users
3186,5,2211,5875.91,3,2,2,322,Recent Users
3187,5,2255,5489.099999999999,3,2,2,322,Recent Users
3188,5,2308,3932.31,2,2,1,221,Other
3189,2,2248,200.7,3,1,1,311,Can't Loose Customers
3190,8,2284,5692.24,3,2,2,322,Recent Users
3191,8,2199,9402.43,3,2,2,322,Recent Users
3192,4,2380,4871.5199999999995,2,1,1,211,Other
3193,6,2202,5155.41,3,2,2,322,Recent Users
3194,3,2278,3691.67,3,1,1,311,Can't Loose Customers
3195,9,2241,8409.64,3,3,2,332,Other
3196,7,2242,7505.92,3,2,2,322,Recent Users
3197,5,2195,5284.57,3,2,2,322,Recent Users
3198,4,2293,5693.18,2,1,2,212,Other
3199,8,2205,10703.79,3,2,3,323,Other
3200,5,2231,4865.6900000000005,3,2,1,321,Price Sensitive
3201,7,2213,7757.7300000000005,3,2,2,322,Recent Users
3202,8,2203,9341.0,3,2,2,322,Recent Users
3203,3,2199,4714.8099999999995,3,1,1,311,Can't Loose Customers
3204,9,2226,12368.289999999999,3,3,3,333,Champions
3205,6,2288,6054.93,3,2,2,322,Recent Users
3206,7,2267,7842.21,3,2,2,322,Recent Users
3207,5,2273,3751.87,3,2,1,321,Price Sensitive
3208,8,2245,9638.46,3,2,2,322,Recent Users
3209,4,2201,3112.43,3,1,1,311,Can't Loose Customers
3210,5,2201,3992.06,3,2,1,321,Price Sensitive
3211,3,2227,3667.73,3,1,1,311,Can't Loose Customers
3212,8,2291,13490.52,2,2,3,223,Other
3213,5,2260,4363.18,3,2,1,321,Price Sensitive
3214,4,2260,4838.349999999999,3,1,1,311,Can't Loose Customers
3215,7,2258,11950.24,3,2,3,323,Other
3216,4,2192,3366.82,3,1,1,311,Can't Loose Customers
3217,11,2200,10733.56,3,3,3,333,Champions
3218,5,2408,4886.1,2,2,1,221,Other
3219,8,2219,7191.65,3,2,2,322,Recent Users
3220,8,2232,7616.3,3,2,2,322,Recent Users
3221,10,2303,11562.03,2,3,3,233,Potential Loyalists
3222,2,2207,2179.35,3,1,1,311,Can't Loose Customers
3223,8,2206,8793.49,3,2,2,322,Recent Users
3224,9,2243,8518.72,3,3,2,332,Other
3225,7,2200,7505.34,3,2,2,322,Recent Users
3226,4,2212,1217.42,3,1,1,311,Can't Loose Customers
3227,6,2195,6029.25,3,2,2,322,Recent Users
3228,7,2232,9815.41,3,2,2,322,Recent Users
3230,5,2261,5698.38,3,2,2,322,Recent Users
3231,7,2193,7562.51,3,2,2,322,Recent Users
3232,13,2200,13451.28,3,3,3,333,Champions
3233,3,2272,2477.0699999999997,3,1,1,311,Can't Loose Customers
3234,2,2341,2358.0,2,1,1,211,Other
3235,1,2414,1163.89,1,1,1,111,Lost Customers
3237,7,2368,8413.77,2,2,2,222,Loyal Customers
3238,5,2221,3916.44,3,2,1,321,Price Sensitive
3239,6,2194,4374.75,3,2,1,321,Price Sensitive
3240,10,2230,12357.57,3,3,3,333,Champions
3241,7,2199,9518.2,3,2,2,322,Recent Users
3242,8,2241,11452.82,3,2,3,323,Other
3243,4,2355,4005.26,2,1,1,211,Other
3244,4,2213,3578.91,3,1,1,311,Can't Loose Customers
3245,6,2285,5577.43,3,2,2,322,Recent Users
3246,5,2291,6186.950000000001,2,2,2,222,Loyal Customers
3247,8,2236,7108.27,3,2,2,322,Recent Users
3248,4,2250,3305.23,3,1,1,311,Can't Loose Customers
3249,8,2225,12502.35,3,2,3,323,Other
3250,6,2277,4950.37,3,2,1,321,Price Sensitive
3251,11,2199,9947.98,3,3,2,332,Other
3252,7,2210,5910.41,3,2,2,322,Recent Users
3253,3,2197,4743.31,3,1,1,311,Can't Loose Customers
3254,7,2223,7980.87,3,2,2,322,Recent Users
3255,6,2194,7050.41,3,2,2,322,Recent Users
3256,10,2204,12399.539999999999,3,3,3,333,Champions
3257,3,2198,5121.28,3,1,2,312,Other
3258,8,2209,11196.13,3,2,3,323,Other
3259,2,2224,1027.94,3,1,1,311,Can't Loose Customers
3260,3,2316,3833.56,2,1,1,211,Other
3261,7,2230,7410.33,3,2,2,322,Recent Users
3262,10,2193,9899.64,3,3,2,332,Other
3263,5,2215,4721.62,3,2,1,321,Price Sensitive
3264,9,2215,10978.33,3,3,3,333,Champions
3265,7,2280,3458.83,3,2,1,321,Price Sensitive
3266,7,2263,6947.21,3,2,2,322,Recent Users
3267,6,2280,7867.97,3,2,2,322,Recent Users
3268,6,2324,8610.78,2,2,2,222,Loyal Customers
3269,4,2227,4857.44,3,1,1,311,Can't Loose Customers
3270,5,2314,7135.8099999999995,2,2,2,222,Loyal Customers
3271,5,2282,4571.639999999999,3,2,1,321,Price Sensitive
3272,1,2487,569.56,1,1,1,111,Lost Customers
3273,7,2257,10472.26,3,2,3,323,Other
3274,5,2222,3450.3,3,2,1,321,Price Sensitive
3275,4,2196,2826.83,3,1,1,311,Can't Loose Customers
3276,5,2272,6419.18,3,2,2,322,Recent Users
3277,5,2229,5868.16,3,2,2,322,Recent Users
3278,5,2214,5194.07,3,2,2,322,Recent Users
3279,1,2489,1071.23,1,1,1,111,Lost Customers
3280,8,2326,11763.69,2,2,3,223,Other
3281,2,2251,2044.08,3,1,1,311,Can't Loose Customers
3282,4,2208,4534.85,3,1,1,311,Can't Loose Customers
3283,7,2192,8875.03,3,2,2,322,Recent Users
3284,6,2470,5886.76,1,2,2,122,Hibernating
3285,6,2211,6515.55,3,2,2,322,Recent Users
3286,11,2201,11050.25,3,3,3,333,Champions
3287,3,2268,3694.7200000000003,3,1,1,311,Can't Loose Customers
3288,6,2224,8748.24,3,2,2,322,Recent Users
3289,5,2261,7683.389999999999,3,2,2,322,Recent Users
3290,8,2194,9719.34,3,2,2,322,Recent Users
3291,4,2238,3946.9500000000003,3,1,1,311,Can't Loose Customers
3292,1,2493,60.34,1,1,1,111,Lost Customers
3293,5,2192,4716.33,3,2,1,321,Price Sensitive
3294,4,2254,6769.75,3,1,2,312,Other
3295,8,2211,10279.81,3,2,3,323,Other
3296,11,2256,8887.0,3,3,2,332,Other
3297,6,2250,4162.96,3,2,1,321,Price Sensitive
3298,5,2196,6502.58,3,2,2,322,Recent Users
3299,5,2222,4560.97,3,2,1,321,Price Sensitive
3300,7,2207,9878.11,3,2,2,322,Recent Users
3301,5,2234,4630.47,3,2,1,321,Price Sensitive
3302,5,2212,3954.1099999999997,3,2,1,321,Price Sensitive
3303,5,2212,4834.35,3,2,1,321,Price Sensitive
3304,10,2270,11128.31,3,3,3,333,Champions
3305,2,2231,306.78999999999996,3,1,1,311,Can't Loose Customers
3306,5,2232,6945.6,3,2,2,322,Recent Users
3307,5,2208,6066.91,3,2,2,322,Recent Users
3308,3,2259,3436.83,3,1,1,311,Can't Loose Customers
3309,5,2216,5485.79,3,2,2,322,Recent Users
3310,5,2243,5062.860000000001,3,2,2,322,Recent Users
3311,4,2257,3921.49,3,1,1,311,Can't Loose Customers
3312,4,2198,3943.69,3,1,1,311,Can't Loose Customers
3313,6,2246,6335.93,3,2,2,322,Recent Users
3314,6,2250,6475.13,3,2,2,322,Recent Users
3315,7,2193,8032.110000000001,3,2,2,322,Recent Users
3316,2,2212,2608.09,3,1,1,311,Can't Loose Customers
3317,4,2279,3299.45,3,1,1,311,Can't Loose Customers
3318,4,2343,5363.35,2,1,2,212,Other
3319,7,2214,7042.889999999999,3,2,2,322,Recent Users
3320,10,2329,10109.98,2,3,3,233,Potential Loyalists
3321,3,2288,2952.52,3,1,1,311,Can't Loose Customers
3322,4,2194,4598.49,3,1,1,311,Can't Loose Customers
3323,5,2307,6500.54,2,2,2,222,Loyal Customers
3324,7,2223,10846.51,3,2,3,323,Other
3325,5,2237,5709.18,3,2,2,322,Recent Users
3326,13,2221,14078.19,3,3,3,333,Champions
3327,8,2248,6320.06,3,2,2,322,Recent Users
3328,4,2232,3511.62,3,1,1,311,Can't Loose Customers
3329,4,2210,3348.29,3,1,1,311,Can't Loose Customers
3330,9,2214,8960.72,3,3,2,332,Other
3331,5,2228,7702.42,3,2,2,322,Recent Users
3332,6,2197,6577.57,3,2,2,322,Recent Users
3333,5,2383,5296.389999999999,2,2,2,222,Loyal Customers
3334,8,2265,5742.35,3,2,2,322,Recent Users
3335,7,2195,5555.54,3,2,2,322,Recent Users
3336,6,2266,9153.34,3,2,2,322,Recent Users
3337,8,2198,8265.62,3,2,2,322,Recent Users
3338,4,2196,2377.23,3,1,1,311,Can't Loose Customers
3339,6,2230,4271.22,3,2,1,321,Price Sensitive
3340,6,2305,6462.47,2,2,2,222,Loyal Customers
3341,4,2241,3646.81,3,1,1,311,Can't Loose Customers
3342,7,2292,6736.7,2,2,2,222,Loyal Customers
3343,6,2270,6667.84,3,2,2,322,Recent Users
3344,7,2202,6236.96,3,2,2,322,Recent Users
3345,5,2223,3926.35,3,2,1,321,Price Sensitive
3346,3,2240,2794.14,3,1,1,311,Can't Loose Customers
3347,5,2299,5387.86,2,2,2,222,Loyal Customers
3348,3,2321,2749.69,2,1,1,211,Other
3349,5,2413,6639.07,1,2,2,122,Hibernating
3350,6,2230,9352.56,3,2,2,322,Recent Users
3351,6,2231,7191.88,3,2,2,322,Recent Users
3352,7,2222,5559.64,3,2,2,322,Recent Users
3353,7,2222,5270.16,3,2,2,322,Recent Users
3354,2,2374,3213.07,2,1,1,211,Other
3355,6,2192,5854.1,3,2,2,322,Recent Users
3356,5,2196,6281.6900000000005,3,2,2,322,Recent Users
3357,4,2227,3897.31,3,1,1,311,Can't Loose Customers
3358,7,2229,7810.9,3,2,2,322,Recent Users
3359,5,2289,3839.38,3,2,1,321,Price Sensitive
3360,8,2249,6162.1900000000005,3,2,2,322,Recent Users
3361,6,2236,8548.95,3,2,2,322,Recent Users
3362,3,2278,1983.8400000000001,3,1,1,311,Can't Loose Customers
3363,6,2196,6443.93,3,2,2,322,Recent Users
3364,5,2312,5647.75,2,2,2,222,Loyal Customers
3365,6,2263,5971.06,3,2,2,322,Recent Users
3366,4,2236,4591.95,3,1,1,311,Can't Loose Customers
3367,6,2274,8647.67,3,2,2,322,Recent Users
3368,5,2221,5971.18,3,2,2,322,Recent Users
3369,6,2268,6850.6900000000005,3,2,2,322,Recent Users
3370,7,2234,7469.49,3,2,2,322,Recent Users
3371,9,2233,8400.31,3,3,2,332,Other
3372,6,2223,7238.88,3,2,2,322,Recent Users
3373,5,2236,6773.370000000001,3,2,2,322,Recent Users
3374,4,2193,6246.4400000000005,3,1,2,312,Other
3375,8,2204,8710.18,3,2,2,322,Recent Users
3376,5,2285,4239.54,3,2,1,321,Price Sensitive
3377,7,2269,6701.91,3,2,2,322,Recent Users
3378,4,2247,4651.77,3,1,1,311,Can't Loose Customers
3379,6,2212,8165.43,3,2,2,322,Recent Users
3380,5,2255,6088.51,3,2,2,322,Recent Users
3381,5,2387,7129.37,2,2,2,222,Loyal Customers
3382,10,2211,10347.49,3,3,3,333,Champions
3383,6,2221,7014.41,3,2,2,322,Recent Users
3384,6,2221,7402.02,3,2,2,322,Recent Users
3385,4,2246,3317.72,3,1,1,311,Can't Loose Customers
3386,5,2199,4407.639999999999,3,2,1,321,Price Sensitive
3387,8,2274,10309.67,3,2,3,323,Other
3388,8,2217,9307.45,3,2,2,322,Recent Users
3389,6,2246,6107.86,3,2,2,322,Recent Users
3390,5,2210,6156.36,3,2,2,322,Recent Users
3391,5,2211,3719.61,3,2,1,321,Price Sensitive
3392,1,2266,574.64,3,1,1,311,Can't Loose Customers
3393,5,2194,4896.49,3,2,1,321,Price Sensitive
3394,5,2211,5926.59,3,2,2,322,Recent Users
3395,7,2201,7852.11,3,2,2,322,Recent Users
3396,2,2263,586.65,3,1,1,311,Can't Loose Customers
3397,2,2281,2179.35,3,1,1,311,Can't Loose Customers
3398,5,2257,4872.530000000001,3,2,1,321,Price Sensitive
3399,5,2229,6052.6900000000005,3,2,2,322,Recent Users
3400,4,2218,2797.13,3,1,1,311,Can't Loose Customers
3401,6,2258,6768.02,3,2,2,322,Recent Users
3402,9,2204,10700.79,3,3,3,333,Champions
3403,4,2325,4516.0199999999995,2,1,1,211,Other
3404,5,2243,5162.17,3,2,2,322,Recent Users
3405,9,2244,9157.710000000001,3,3,2,332,Other
3406,10,2238,12169.87,3,3,3,333,Champions
3407,8,2210,8397.3,3,2,2,322,Recent Users
3408,5,2214,4452.78,3,2,1,321,Price Sensitive
3409,7,2265,7353.55,3,2,2,322,Recent Users
3410,3,2433,2965.8900000000003,1,1,1,111,Lost Customers
3411,7,2222,11320.22,3,2,3,323,Other
3412,4,2236,5786.89,3,1,2,312,Other
3413,4,2217,6325.24,3,1,2,312,Other
3414,3,2354,4674.02,2,1,1,211,Other
3415,6,2253,8084.960000000001,3,2,2,322,Recent Users
3416,3,2314,2184.42,2,1,1,211,Other
3417,8,2287,8566.05,3,2,2,322,Recent Users
3418,5,2282,4643.87,3,2,1,321,Price Sensitive
3419,3,2197,4108.62,3,1,1,311,Can't Loose Customers
3420,11,2197,13885.45,3,3,3,333,Champions
3421,10,2220,12000.2,3,3,3,333,Champions
3422,5,2224,5634.98,3,2,2,322,Recent Users
3423,4,2269,3061.5,3,1,1,311,Can't Loose Customers
3424,2,2345,2940.52,2,1,1,211,Other
3425,6,2210,6287.46,3,2,2,322,Recent Users
3426,6,2237,8405.57,3,2,2,322,Recent Users
3427,8,2193,12523.17,3,2,3,323,Other
3428,1,2283,1274.93,3,1,1,311,Can't Loose Customers
3429,4,2313,3323.9500000000003,2,1,1,211,Other
3430,7,2255,5809.24,3,2,2,322,Recent Users
3431,10,2220,12673.97,3,3,3,333,Champions
3432,8,2298,9201.85,2,2,2,222,Loyal Customers
3433,10,2192,10471.84,3,3,3,333,Champions
3434,5,2256,5720.52,3,2,2,322,Recent Users
3435,5,2328,6384.02,2,2,2,222,Loyal Customers
3436,7,2214,8090.11,3,2,2,322,Recent Users
3437,5,2294,6930.87,2,2,2,222,Loyal Customers
3438,5,2366,5208.01,2,2,2,222,Loyal Customers
3439,6,2266,5868.21,3,2,2,322,Recent Users
3440,5,2224,5026.7,3,2,2,322,Recent Users
3441,5,2330,4864.98,2,2,1,221,Other
3442,4,2395,4629.6,2,1,1,211,Other
3443,6,2221,6729.01,3,2,2,322,Recent Users
3444,2,2231,3281.0299999999997,3,1,1,311,Can't Loose Customers
3445,6,2206,7992.1900000000005,3,2,2,322,Recent Users
3446,2,2196,1028.53,3,1,1,311,Can't Loose Customers
3447,11,2275,12339.37,3,3,3,333,Champions
3448,5,2202,5257.04,3,2,2,322,Recent Users
3449,4,2341,4223.1900000000005,2,1,1,211,Other
3450,6,2290,7360.77,3,2,2,322,Recent Users
3451,9,2207,7139.17,3,3,2,332,Other
3452,2,2194,2808.6800000000003,3,1,1,311,Can't Loose Customers
3453,6,2264,6294.04,3,2,2,322,Recent Users
3454,5,2307,5561.38,2,2,2,222,Loyal Customers
3455,6,2201,4674.13,3,2,1,321,Price Sensitive
3456,3,2255,4206.89,3,1,1,311,Can't Loose Customers
3457,3,2289,2726.46,3,1,1,311,Can't Loose Customers
3458,4,2300,5141.16,2,1,2,212,Other
3459,3,2258,4164.04,3,1,1,311,Can't Loose Customers
3460,9,2247,12544.76,3,3,3,333,Champions
3461,7,2328,8401.21,2,2,2,222,Loyal Customers
3462,5,2213,5392.75,3,2,2,322,Recent Users
3463,4,2249,3021.68,3,1,1,311,Can't Loose Customers
3464,2,2209,1891.06,3,1,1,311,Can't Loose Customers
3465,10,2264,10063.64,3,3,3,333,Champions
3466,3,2260,2421.71,3,1,1,311,Can't Loose Customers
3467,6,2197,8292.41,3,2,2,322,Recent Users
3468,7,2193,7428.03,3,2,2,322,Recent Users
3469,4,2228,3712.6400000000003,3,1,1,311,Can't Loose Customers
3470,8,2194,14126.25,3,2,3,323,Other
3471,4,2340,4637.4800000000005,2,1,1,211,Other
3472,6,2197,6900.7,3,2,2,322,Recent Users
3473,4,2204,5487.64,3,1,2,312,Other
3474,5,2263,4654.08,3,2,1,321,Price Sensitive
3475,4,2195,3785.92,3,1,1,311,Can't Loose Customers
3476,5,2242,2254.2599999999998,3,2,1,321,Price Sensitive
3477,8,2256,10212.17,3,2,3,323,Other
3478,6,2221,6445.49,3,2,2,322,Recent Users
3479,6,2223,6015.17,3,2,2,322,Recent Users
3480,4,2208,4659.76,3,1,1,311,Can't Loose Customers
3481,7,2246,4988.41,3,2,1,321,Price Sensitive
3482,8,2219,11842.05,3,2,3,323,Other
3483,6,2309,8078.03,2,2,2,222,Loyal Customers
3484,7,2271,10169.77,3,2,3,323,Other
3485,3,2217,3163.31,3,1,1,311,Can't Loose Customers
3486,4,2201,4722.08,3,1,1,311,Can't Loose Customers
3487,3,2202,3715.32,3,1,1,311,Can't Loose Customers
3488,2,2209,2167.79,3,1,1,311,Can't Loose Customers
3489,6,2300,8300.15,2,2,2,222,Loyal Customers
3490,5,2358,4739.7,2,2,1,221,Other
3491,4,2381,3151.67,2,1,1,211,Other
3492,3,2272,4141.43,3,1,1,311,Can't Loose Customers
3493,6,2285,10053.82,3,2,3,323,Other
3494,4,2196,5122.71,3,1,2,312,Other
3495,7,2205,8626.65,3,2,2,322,Recent Users
3496,4,2448,4725.38,1,1,1,111,Lost Customers
3497,3,2244,3744.0699999999997,3,1,1,311,Can't Loose Customers
3498,6,2319,5177.0599999999995,2,2,2,222,Loyal Customers
3499,7,2243,7673.4800000000005,3,2,2,322,Recent Users
3500,6,2336,4922.41,2,2,1,221,Other
